,id,name,obs,obstime,run,runnum,expnum,outdir,outdir_mtime,teff,teff_err,radius,radius_err,fe,fe_err,iso_mass,iso_mass_err1,iso_mass_err2,iso_radius,iso_radius_err1,iso_radius_err2,iso_logage,iso_logage_err1,iso_logage_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_fe,iso_fe_err1,iso_fe_err2
8432,240051_rj260.297,240051,rj260.297,2017-07-03 12:51,j260,260.0,,/data/user/doppler/public_html/smemp/results/240051_rj260.297,1558692339.4,5821.0,110.0,1.179,0.18,0.1,0.09,,,,,,,,,,,,,,,,,,
8433,BD+28_4543_rj260.298,BD+28_4543,rj260.298,2017-07-03 13:01,j260,260.0,,/data/user/doppler/public_html/smemp/results/BD+28_4543_rj260.298,1558692339.43,4815.0,110.0,3.712,0.18,0.24,0.09,,,,,,,,,,,,,,,,,,
8434,BD+28_4543S_rj260.299,BD+28_4543S,rj260.299,2017-07-03 13:11,j260,260.0,,/data/user/doppler/public_html/smemp/results/BD+28_4543S_rj260.299,1558692339.46,4979.0,110.0,4.089,0.18,-0.03,0.09,,,,,,,,,,,,,,,,,,
8435,240429_rj260.300,240429,rj260.300,2017-07-03 13:22,j260,260.0,,/data/user/doppler/public_html/smemp/results/240429_rj260.300,1558692339.49,5893.0,110.0,1.057,0.18,0.06,0.09,,,,,,,,,,,,,,,,,,
8436,240429_rj260.301,240429,rj260.301,2017-07-03 13:31,j260,260.0,,/data/user/doppler/public_html/smemp/results/240429_rj260.301,1558692339.53,5881.0,110.0,1.052,0.18,0.05,0.09,,,,,,,,,,,,,,,,,,
8437,240430_rj260.304,240430,rj260.304,2017-07-03 13:50,j260,260.0,,/data/user/doppler/public_html/smemp/results/240430_rj260.304,1558692339.55,5680.0,110.0,1.237,0.18,0.15,0.09,,,,,,,,,,,,,,,,,,
8438,240430_rj260.305,240430,rj260.305,2017-07-03 13:57,j260,260.0,,/data/user/doppler/public_html/smemp/results/240430_rj260.305,1558692339.59,5682.0,110.0,1.214,0.18,0.15,0.09,,,,,,,,,,,,,,,,,,
8439,HR7528_rj260.308,HR7528,rj260.308,2017-07-03 14:16,j260,260.0,,/data/user/doppler/public_html/smemp/results/HR7528_rj260.308,1558692339.62,6691.0,110.0,1.893,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
8440,HR7528_rj260.309,HR7528,rj260.309,2017-07-03 14:16,j260,260.0,,/data/user/doppler/public_html/smemp/results/HR7528_rj260.309,1558692339.66,6697.0,110.0,1.884,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8441,HR7528_rj260.311,HR7528,rj260.311,2017-07-03 14:18,j260,260.0,,/data/user/doppler/public_html/smemp/results/HR7528_rj260.311,1558692339.69,6688.0,110.0,1.9,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
8442,WASP-10_rj260.312,WASP-10,rj260.312,2017-07-03 14:29,j260,260.0,,/data/user/doppler/public_html/smemp/results/WASP-10_rj260.312,1558692339.72,4695.0,110.0,0.745,0.1,0.14,0.09,,,,,,,,,,,,,,,,,,
8443,WASP-52_rj260.313,WASP-52,rj260.313,2017-07-03 14:48,j260,260.0,,/data/user/doppler/public_html/smemp/results/WASP-52_rj260.313,1558692339.75,5101.0,110.0,0.83,0.1,0.33,0.09,,,,,,,,,,,,,,,,,,
8444,HR8762_rj260.314,HR8762,rj260.314,2017-07-03 14:55,j260,260.0,,/data/user/doppler/public_html/smemp/results/HR8762_rj260.314,1558692339.79,6674.0,110.0,1.896,0.18,-0.27,0.09,,,,,,,,,,,,,,,,,,
8445,HR8762_rj260.315,HR8762,rj260.315,2017-07-03 14:55,j260,260.0,,/data/user/doppler/public_html/smemp/results/HR8762_rj260.315,1558692339.82,6693.0,110.0,1.857,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8446,HR8762_rj260.316,HR8762,rj260.316,2017-07-03 14:56,j260,260.0,,/data/user/doppler/public_html/smemp/results/HR8762_rj260.316,1558692339.85,6699.0,110.0,1.884,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8447,HR8762_rj260.317,HR8762,rj260.317,2017-07-03 14:57,j260,260.0,,/data/user/doppler/public_html/smemp/results/HR8762_rj260.317,1558692339.88,6690.0,110.0,1.833,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8448,EPIC212797028_rj261.81,EPIC212797028,rj261.81,2017-07-05 08:35,j261,261.0,,/data/user/doppler/public_html/smemp/results/EPIC212797028_rj261.81,1558692339.92,5573.0,110.0,1.426,0.18,0.08,0.09,,,,,,,,,,,,,,,,,,
8449,KIC4269337_rj261.92,KIC4269337,rj261.92,2017-07-05 11:41,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC4269337_rj261.92,1558692339.95,6694.0,110.0,1.871,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8450,KIC10416779_rj261.93,KIC10416779,rj261.93,2017-07-05 11:42,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC10416779_rj261.93,1558692339.98,6706.0,110.0,1.822,0.18,-0.31,0.09,,,,,,,,,,,,,,,,,,
8451,KIC4647763_rj261.94,KIC4647763,rj261.94,2017-07-05 11:46,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC4647763_rj261.94,1558692340.01,6640.0,110.0,1.827,0.18,-0.22,0.09,,,,,,,,,,,,,,,,,,
8452,KIC9899216_rj261.95,KIC9899216,rj261.95,2017-07-05 11:47,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC9899216_rj261.95,1558692340.05,6649.0,110.0,1.803,0.18,-0.23,0.09,,,,,,,,,,,,,,,,,,
8453,KIC5398002_rj261.96,KIC5398002,rj261.96,2017-07-05 11:49,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC5398002_rj261.96,1558692340.08,6698.0,110.0,1.92,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8454,KIC9094694_rj261.97,KIC9094694,rj261.97,2017-07-05 11:51,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC9094694_rj261.97,1558692340.11,6665.0,110.0,1.96,0.18,-0.26,0.09,,,,,,,,,,,,,,,,,,
8455,KIC2988145_rj261.98,KIC2988145,rj261.98,2017-07-05 11:57,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC2988145_rj261.98,1558692340.14,6668.0,110.0,1.845,0.18,-0.25,0.09,,,,,,,,,,,,,,,,,,
8456,KIC6862920_rj261.99,KIC6862920,rj261.99,2017-07-05 12:02,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC6862920_rj261.99,1558692340.18,6628.0,110.0,1.973,0.18,-0.16,0.09,,,,,,,,,,,,,,,,,,
8457,EPIC212570977_rj261.279,EPIC212570977,rj261.279,2017-07-06 08:09,j261,261.0,,/data/user/doppler/public_html/smemp/results/EPIC212570977_rj261.279,1558692340.21,5608.0,110.0,0.987,0.1,0.28,0.09,,,,,,,,,,,,,,,,,,
8458,EPIC217149884_rj261.282,EPIC217149884,rj261.282,2017-07-06 09:40,j261,261.0,,/data/user/doppler/public_html/smemp/results/EPIC217149884_rj261.282,1558692340.24,5648.0,110.0,1.114,0.18,0.19,0.09,,,,,,,,,,,,,,,,,,
8459,KIC9835416_rj261.287,KIC9835416,rj261.287,2017-07-06 11:23,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC9835416_rj261.287,1558692340.28,6527.0,110.0,2.207,0.18,-0.18,0.09,,,,,,,,,,,,,,,,,,
8460,KIC5398002_rj261.288,KIC5398002,rj261.288,2017-07-06 11:27,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC5398002_rj261.288,1558692340.31,6671.0,110.0,1.745,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8461,KIC1435467_rj261.289,KIC1435467,rj261.289,2017-07-06 11:29,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC1435467_rj261.289,1558692340.33,6270.0,110.0,1.49,0.18,0.14,0.09,,,,,,,,,,,,,,,,,,
8462,KIC10018963_rj261.290,KIC10018963,rj261.290,2017-07-06 11:29,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC10018963_rj261.290,1558692340.37,6113.0,110.0,1.357,0.18,-0.25,0.09,,,,,,,,,,,,,,,,,,
8463,KIC9641837_rj261.291,KIC9641837,rj261.291,2017-07-06 11:31,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC9641837_rj261.291,1558692340.4,5949.0,110.0,1.814,0.18,-0.15,0.09,,,,,,,,,,,,,,,,,,
8464,KIC8579578_rj261.292,KIC8579578,rj261.292,2017-07-06 11:32,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC8579578_rj261.292,1558692340.43,6324.0,110.0,1.866,0.18,0.0,0.09,,,,,,,,,,,,,,,,,,
8465,KIC7206837_rj261.293,KIC7206837,rj261.293,2017-07-06 11:34,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC7206837_rj261.293,1558692340.46,6232.0,110.0,1.673,0.18,0.18,0.09,,,,,,,,,,,,,,,,,,
8466,KIC5021689_rj261.294,KIC5021689,rj261.294,2017-07-06 11:35,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC5021689_rj261.294,1558692340.5,6107.0,110.0,1.736,0.18,-0.18,0.09,,,,,,,,,,,,,,,,,,
8467,KIC10644253_rj261.295,KIC10644253,rj261.295,2017-07-06 11:35,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC10644253_rj261.295,1558692340.53,5959.0,110.0,1.001,0.18,0.14,0.09,,,,,,,,,,,,,,,,,,
8468,KIC7090654_rj261.296,KIC7090654,rj261.296,2017-07-06 11:37,j261,261.0,,/data/user/doppler/public_html/smemp/results/KIC7090654_rj261.296,1558692340.56,6275.0,110.0,1.754,0.18,-0.04,0.09,,,,,,,,,,,,,,,,,,
8469,KIC4253860_rj262.66,KIC4253860,rj262.66,2017-07-08 11:01,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC4253860_rj262.66,1558692340.6,6614.0,110.0,1.771,0.18,-0.21,0.09,,,,,,,,,,,,,,,,,,
8470,KIC6862920_rj262.67,KIC6862920,rj262.67,2017-07-08 11:05,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC6862920_rj262.67,1558692340.63,6643.0,110.0,1.978,0.18,-0.16,0.09,,,,,,,,,,,,,,,,,,
8471,KIC8516686_rj262.68,KIC8516686,rj262.68,2017-07-08 11:07,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC8516686_rj262.68,1558692340.66,6653.0,110.0,1.848,0.18,-0.33,0.09,,,,,,,,,,,,,,,,,,
8472,KIC9092897_rj262.69,KIC9092897,rj262.69,2017-07-08 11:10,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC9092897_rj262.69,1558692340.69,6686.0,110.0,1.892,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8473,KIC7551993_rj262.70,KIC7551993,rj262.70,2017-07-08 11:14,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC7551993_rj262.70,1558692340.72,6635.0,110.0,1.854,0.18,-0.22,0.09,,,,,,,,,,,,,,,,,,
8474,KIC9899216_rj262.76,KIC9899216,rj262.76,2017-07-08 12:27,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC9899216_rj262.76,1558692340.76,6638.0,110.0,1.797,0.18,-0.22,0.09,,,,,,,,,,,,,,,,,,
8475,KIC8516686_rj262.163,KIC8516686,rj262.163,2017-07-09 10:45,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC8516686_rj262.163,1558692340.79,6703.0,110.0,1.964,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
8476,KIC4253860_rj262.167,KIC4253860,rj262.167,2017-07-09 11:07,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC4253860_rj262.167,1558692340.82,6596.0,110.0,1.809,0.18,-0.19,0.09,,,,,,,,,,,,,,,,,,
8477,KIC6862920_rj262.168,KIC6862920,rj262.168,2017-07-09 11:10,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC6862920_rj262.168,1558692340.85,6606.0,110.0,2.007,0.18,-0.13,0.09,,,,,,,,,,,,,,,,,,
8478,KIC5370646_rj262.171,KIC5370646,rj262.171,2017-07-09 12:00,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC5370646_rj262.171,1558692340.89,6506.0,110.0,1.991,0.18,-0.2,0.09,,,,,,,,,,,,,,,,,,
8479,KIC2168333_rj262.172,KIC2168333,rj262.172,2017-07-09 12:03,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC2168333_rj262.172,1558692340.92,6682.0,110.0,1.963,0.18,-0.27,0.09,,,,,,,,,,,,,,,,,,
8480,240429_rj262.180,240429,rj262.180,2017-07-09 13:09,j262,262.0,,/data/user/doppler/public_html/smemp/results/240429_rj262.180,1558692340.95,5881.0,110.0,1.048,0.18,0.05,0.09,,,,,,,,,,,,,,,,,,
8481,240430_rj262.181,240430,rj262.181,2017-07-09 13:20,j262,262.0,,/data/user/doppler/public_html/smemp/results/240430_rj262.181,1558692340.99,5690.0,110.0,1.252,0.18,0.15,0.09,,,,,,,,,,,,,,,,,,
8482,KIC4253860_rj262.365,KIC4253860,rj262.365,2017-07-10 11:03,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC4253860_rj262.365,1558692341.02,6579.0,110.0,1.813,0.18,-0.24,0.09,,,,,,,,,,,,,,,,,,
8483,KIC6862920_rj262.366,KIC6862920,rj262.366,2017-07-10 11:08,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC6862920_rj262.366,1558692341.05,6623.0,110.0,1.998,0.18,-0.14,0.09,,,,,,,,,,,,,,,,,,
8484,KIC8516686_rj262.367,KIC8516686,rj262.367,2017-07-10 11:10,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC8516686_rj262.367,1558692341.09,6637.0,110.0,1.894,0.18,-0.34,0.09,,,,,,,,,,,,,,,,,,
8485,KIC9899216_rj262.371,KIC9899216,rj262.371,2017-07-10 12:36,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC9899216_rj262.371,1558692341.12,6638.0,110.0,1.873,0.18,-0.2,0.09,,,,,,,,,,,,,,,,,,
8486,KIC3655115_rj262.372,KIC3655115,rj262.372,2017-07-10 12:41,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC3655115_rj262.372,1558692341.15,6615.0,110.0,1.832,0.18,-0.2,0.09,,,,,,,,,,,,,,,,,,
8487,KIC5385469_rj262.373,KIC5385469,rj262.373,2017-07-10 12:46,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC5385469_rj262.373,1558692341.19,6670.0,110.0,1.929,0.18,-0.26,0.09,,,,,,,,,,,,,,,,,,
8488,KIC5877364_rj262.374,KIC5877364,rj262.374,2017-07-10 12:50,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC5877364_rj262.374,1558692341.22,6539.0,110.0,1.59,0.18,-0.43,0.09,,,,,,,,,,,,,,,,,,
8489,KIC2442084_rj262.473,KIC2442084,rj262.473,2017-07-11 11:59,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC2442084_rj262.473,1558692341.25,4657.0,110.0,1.13,0.18,-0.15,0.09,,,,,,,,,,,,,,,,,,
8490,KIC10334122_rj262.474,KIC10334122,rj262.474,2017-07-11 12:08,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC10334122_rj262.474,1558692341.28,6591.0,110.0,1.725,0.18,-0.38,0.09,,,,,,,,,,,,,,,,,,
8491,KIC9835416_rj262.475,KIC9835416,rj262.475,2017-07-11 12:13,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC9835416_rj262.475,1558692341.31,6587.0,110.0,1.861,0.18,-0.22,0.09,,,,,,,,,,,,,,,,,,
8492,KIC8027591_rj262.476,KIC8027591,rj262.476,2017-07-11 12:17,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC8027591_rj262.476,1558692341.34,6179.0,110.0,1.624,0.18,-0.4,0.09,,,,,,,,,,,,,,,,,,
8493,KIC5017127_rj262.477,KIC5017127,rj262.477,2017-07-11 12:19,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC5017127_rj262.477,1558692341.37,6199.0,110.0,1.865,0.18,-0.38,0.09,,,,,,,,,,,,,,,,,,
8494,KIC4248941_rj262.478,KIC4248941,rj262.478,2017-07-11 12:22,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC4248941_rj262.478,1558692341.41,6332.0,110.0,1.888,0.18,-0.34,0.09,,,,,,,,,,,,,,,,,,
8495,KIC9965691_rj262.479,KIC9965691,rj262.479,2017-07-11 12:24,j262,262.0,,/data/user/doppler/public_html/smemp/results/KIC9965691_rj262.479,1558692341.44,6174.0,110.0,1.861,0.18,-0.43,0.09,,,,,,,,,,,,,,,,,,
8496,KIC5090937_rj263.65,KIC5090937,rj263.65,2017-07-19 11:15,j263,263.0,,/data/user/doppler/public_html/smemp/results/KIC5090937_rj263.65,1558692341.47,6453.0,110.0,2.017,0.18,0.05,0.09,,,,,,,,,,,,,,,,,,
8497,KIC11970288_rj263.66,KIC11970288,rj263.66,2017-07-19 11:16,j263,263.0,,/data/user/doppler/public_html/smemp/results/KIC11970288_rj263.66,1558692341.5,6426.0,110.0,2.24,0.18,-0.11,0.09,,,,,,,,,,,,,,,,,,
8498,KIC11403032_rj263.67,KIC11403032,rj263.67,2017-07-19 11:17,j263,263.0,,/data/user/doppler/public_html/smemp/results/KIC11403032_rj263.67,1558692341.54,6372.0,110.0,1.87,0.18,-0.17,0.09,,,,,,,,,,,,,,,,,,
8499,KIC9016693_rj263.68,KIC9016693,rj263.68,2017-07-19 11:23,j263,263.0,,/data/user/doppler/public_html/smemp/results/KIC9016693_rj263.68,1558692341.57,6318.0,110.0,1.777,0.18,0.08,0.09,,,,,,,,,,,,,,,,,,
8500,KIC8516686_rj263.76,KIC8516686,rj263.76,2017-07-19 12:00,j263,263.0,,/data/user/doppler/public_html/smemp/results/KIC8516686_rj263.76,1558692341.6,6648.0,110.0,1.816,0.18,-0.32,0.09,,,,,,,,,,,,,,,,,,
8501,KIC2988145_rj263.77,KIC2988145,rj263.77,2017-07-19 12:05,j263,263.0,,/data/user/doppler/public_html/smemp/results/KIC2988145_rj263.77,1558692341.64,6579.0,110.0,1.929,0.18,-0.17,0.09,,,,,,,,,,,,,,,,,,
8502,KIC7108883_rj263.78,KIC7108883,rj263.78,2017-07-19 12:12,j263,263.0,,/data/user/doppler/public_html/smemp/results/KIC7108883_rj263.78,1558692341.67,6691.0,110.0,1.842,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8503,KIC3655115_rj263.79,KIC3655115,rj263.79,2017-07-19 12:19,j263,263.0,,/data/user/doppler/public_html/smemp/results/KIC3655115_rj263.79,1558692341.7,6575.0,110.0,1.873,0.18,-0.16,0.09,,,,,,,,,,,,,,,,,,
8504,HR7528_rj264.58,HR7528,rj264.58,2017-07-25 05:48,j264,264.0,,/data/user/doppler/public_html/smemp/results/HR7528_rj264.58,1558692341.74,6697.0,110.0,1.878,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8505,KEPLER-9_rj264.62,KEPLER-9,rj264.62,2017-07-25 06:06,j264,264.0,,/data/user/doppler/public_html/smemp/results/KEPLER-9_rj264.62,1558692341.77,5697.0,110.0,1.083,0.18,0.0,0.09,,,,,,,,,,,,,,,,,,
8506,KEPLER-9_rj264.63,KEPLER-9,rj264.63,2017-07-25 06:27,j264,264.0,,/data/user/doppler/public_html/smemp/results/KEPLER-9_rj264.63,1558692341.8,5689.0,110.0,1.075,0.18,0.0,0.09,,,,,,,,,,,,,,,,,,
8507,KEPLER-9_rj264.64,KEPLER-9,rj264.64,2017-07-25 06:48,j264,264.0,,/data/user/doppler/public_html/smemp/results/KEPLER-9_rj264.64,1558692341.83,5687.0,110.0,1.053,0.18,0.0,0.09,,,,,,,,,,,,,,,,,,
8508,HR7528_rj264.65,HR7528,rj264.65,2017-07-25 06:56,j264,264.0,,/data/user/doppler/public_html/smemp/results/HR7528_rj264.65,1558692341.87,6690.0,110.0,1.903,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
8509,HR7528_rj264.93,HR7528,rj264.93,2017-07-25 14:30,j264,264.0,,/data/user/doppler/public_html/smemp/results/HR7528_rj264.93,1558692341.9,6687.0,110.0,1.91,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
8510,HR7528_rj264.94,HR7528,rj264.94,2017-07-25 14:31,j264,264.0,,/data/user/doppler/public_html/smemp/results/HR7528_rj264.94,1558692341.93,6691.0,110.0,1.905,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
8511,HR264_rj264.100,HR264,rj264.100,2017-07-25 15:08,j264,264.0,,/data/user/doppler/public_html/smemp/results/HR264_rj264.100,1558692341.97,6699.0,110.0,1.878,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8512,KC11C006815_rj264.101,KC11C006815,rj264.101,2017-07-25 15:17,j264,264.0,,/data/user/doppler/public_html/smemp/results/KC11C006815_rj264.101,1558692342.0,5344.0,110.0,0.885,0.1,-0.04,0.09,,,,,,,,,,,,,,,,,,
8513,KIC6467639_rj265.69,KIC6467639,rj265.69,2017-07-29 08:03,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC6467639_rj265.69,1558692342.03,6644.0,110.0,1.938,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
8514,KIC2988145_rj265.70,KIC2988145,rj265.70,2017-07-29 08:11,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC2988145_rj265.70,1558692342.07,6554.0,110.0,2.159,0.18,-0.05,0.09,,,,,,,,,,,,,,,,,,
8515,KIC4649305_rj265.71,KIC4649305,rj265.71,2017-07-29 08:21,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC4649305_rj265.71,1558692342.1,6301.0,110.0,1.856,0.18,-0.34,0.09,,,,,,,,,,,,,,,,,,
8516,KIC3764714_rj265.74,KIC3764714,rj265.74,2017-07-29 09:14,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC3764714_rj265.74,1558692342.13,6303.0,110.0,1.835,0.18,-0.27,0.09,,,,,,,,,,,,,,,,,,
8517,KIC9092897_rj265.75,KIC9092897,rj265.75,2017-07-29 09:21,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC9092897_rj265.75,1558692342.17,6705.0,110.0,1.936,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8518,KIC7108883_rj265.76,KIC7108883,rj265.76,2017-07-29 09:27,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC7108883_rj265.76,1558692342.22,6701.0,110.0,1.837,0.18,-0.3,0.09,,,,,,,,,,,,,,,,,,
8519,KIC9453452_rj265.77,KIC9453452,rj265.77,2017-07-29 09:31,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC9453452_rj265.77,1558692342.25,6700.0,110.0,1.881,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8520,KIC5129777_rj265.78,KIC5129777,rj265.78,2017-07-29 09:35,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC5129777_rj265.78,1558692342.28,6511.0,110.0,1.532,0.18,-0.36,0.09,,,,,,,,,,,,,,,,,,
8521,KIC11409673_rj265.79,KIC11409673,rj265.79,2017-07-29 09:37,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC11409673_rj265.79,1558692342.31,6601.0,110.0,1.473,0.18,-0.46,0.09,,,,,,,,,,,,,,,,,,
8522,KIC5034333_rj265.80,KIC5034333,rj265.80,2017-07-29 09:41,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC5034333_rj265.80,1558692342.34,6708.0,110.0,1.888,0.18,-0.29,0.09,,,,,,,,,,,,,,,,,,
8523,KIC8719324_rj265.81,KIC8719324,rj265.81,2017-07-29 09:43,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC8719324_rj265.81,1558692342.37,6548.0,110.0,1.877,0.18,-0.21,0.09,,,,,,,,,,,,,,,,,,
8524,KIC3547874_rj265.82,KIC3547874,rj265.82,2017-07-29 09:46,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC3547874_rj265.82,1558692342.4,6346.0,110.0,2.254,0.18,-0.08,0.09,,,,,,,,,,,,,,,,,,
8525,KIC3766353_rj265.83,KIC3766353,rj265.83,2017-07-29 09:50,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC3766353_rj265.83,1558692342.43,6575.0,110.0,2.109,0.18,-0.08,0.09,,,,,,,,,,,,,,,,,,
8526,KIC11445913_rj265.84,KIC11445913,rj265.84,2017-07-29 09:54,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC11445913_rj265.84,1558692342.47,6457.0,110.0,2.346,0.18,-0.19,0.09,,,,,,,,,,,,,,,,,,
8527,KIC4937435_rj265.85,KIC4937435,rj265.85,2017-07-29 09:59,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC4937435_rj265.85,1558692342.5,6682.0,110.0,1.894,0.18,-0.3,0.09,,,,,,,,,,,,,,,,,,
8528,KIC3655115_rj265.86,KIC3655115,rj265.86,2017-07-29 10:04,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC3655115_rj265.86,1558692342.53,6610.0,110.0,1.924,0.18,-0.22,0.09,,,,,,,,,,,,,,,,,,
8529,KIC10679429_rj265.87,KIC10679429,rj265.87,2017-07-29 10:08,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC10679429_rj265.87,1558692342.57,6650.0,110.0,1.772,0.18,-0.24,0.09,,,,,,,,,,,,,,,,,,
8530,EPIC247164043_rj265.103,EPIC247164043,rj265.103,2017-07-29 14:53,j265,265.0,,/data/user/doppler/public_html/smemp/results/EPIC247164043_rj265.103,1558692342.6,6117.0,110.0,1.236,0.18,0.03,0.09,,,,,,,,,,,,,,,,,,
8531,EPIC247098361_rj265.104,EPIC247098361,rj265.104,2017-07-29 14:54,j265,265.0,,/data/user/doppler/public_html/smemp/results/EPIC247098361_rj265.104,1558692342.63,5901.0,110.0,1.114,0.18,0.1,0.09,,,,,,,,,,,,,,,,,,
8532,EPIC240288689_rj265.272,EPIC240288689,rj265.272,2017-07-30 08:14,j265,265.0,,/data/user/doppler/public_html/smemp/results/EPIC240288689_rj265.272,1558692342.66,5458.0,110.0,1.344,0.18,0.23,0.09,,,,,,,,,,,,,,,,,,
8533,KIC8264492_rj265.289,KIC8264492,rj265.289,2017-07-30 13:04,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC8264492_rj265.289,1558692342.7,6663.0,110.0,1.967,0.18,-0.25,0.09,,,,,,,,,,,,,,,,,,
8534,KIC4269337_rj265.290,KIC4269337,rj265.290,2017-07-30 13:10,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC4269337_rj265.290,1558692342.73,6677.0,110.0,1.909,0.18,-0.28,0.09,,,,,,,,,,,,,,,,,,
8535,KIC5818706_rj265.291,KIC5818706,rj265.291,2017-07-30 13:13,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC5818706_rj265.291,1558692342.76,6221.0,110.0,1.707,0.18,-0.49,0.09,,,,,,,,,,,,,,,,,,
8536,KIC12255108_rj265.292,KIC12255108,rj265.292,2017-07-30 13:14,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC12255108_rj265.292,1558692342.8,6428.0,110.0,1.867,0.18,0.01,0.09,,,,,,,,,,,,,,,,,,
8537,KIC11923629_rj265.293,KIC11923629,rj265.293,2017-07-30 13:16,j265,265.0,,/data/user/doppler/public_html/smemp/results/KIC11923629_rj265.293,1558692342.83,5988.0,110.0,1.709,0.18,-0.16,0.09,,,,,,,,,,,,,,,,,,
