,Nobs,Nobs_rj,baseline,days_since,end_obs,name,start_obs,temp_date,temp_obs,NAME,HR,HD,SAO,GL,LICK,HIPP,CMP,RA,DEC,ECLON,ECLAT,RAH,RAM,RAS,DECD,DECM,DECS,EPOCH,PAR,PMR,PMD,V,BV,J,H,K,SPTYPE,SPCLASS,RADVEL,PROT,S,RHK,AGE,HINDEX,KINDEX,VRMS,VINT,SRMS,TEMPL,DSST,TAG,OBSPRIORITY,COUNTS,NOBS,NPLANET,FE,TEFF,LOGG,ULOGG,VSINI,MSTAR,UMSTAR,RSTAR,URSTAR,MV,BOLCOR,LSTAR,ULSTAR,COORDREF,CHROMREF,COMMENTS,TARGET_SOURCE,SECACC,BC,JITTER,MERIT,GHENRY,SP2,SP1,RV_BARY,SIG_BIN,SIG_LINE,CHI_NU,PROB_CHI,PERPER,PERHT,P,TP,E,OM,ONEKEPK,MSINI,A,CHI,FAP,TWOKEP1_P,TWOKEP1_TP,TWOKEP1_E,TWOKEP1_OM,TWOKEP1_K,TWOKEP1_MSINI,TWOKEP1_A,TWOKEP2_P,TWOKEP2_TP,TWOKEP2_E,TWOKEP2_OM,TWOKEP2_K,TWOKEP2_MSINI,TWOKEP2_A,TWOKEP_CHI,TWOKEP_FAP,TRIKEP1_P,TRIKEP1_E,TRIKEP1_K,TRIKEP1_MSINI,TRIKEP2_P,TRIKEP2_E,TRIKEP2_K,TRIKEP2_MSINI,TRIKEP2_A,TRIKEP3_P,TRIKEP3_E,TRIKEP3_K,TRIKEP3_MSINI,TRIKEP3_A,TRIKEP_CHI,TRIKEP_FAP,PRI,DATE,SPARE1,SPARE2,SPARE3,SPARE4,NOBS_BIN,NOBS_LICK,NOBS_KECK,STD_STAR,DATE_LAST_UPDATE
21,51,31.0,6588.841844999697,231.2774322256446,2018-08-15 ,4203,2000-07-31 ,2009-10-30,rj78.495,4203,0.0,4203.0,74235.0,0.0,0.0,3502.0,,0.7447783607906765,20.44892722235786,14.378731592788222,18.38570212907248,0.0,44.0,41.2021,20.0,26.0,56.138,2000.0,0.01285,0.12525,-0.12399,8.68,0.73,7.389,7.115,7.047,G5,,-14140.0,42.6478,0.147,-5.095,9.91607,0.052477499999999996,0.18725799999999998,25.9264,3.7385099999999998,3.5,,,,,0.0,1.0,0.0,0.452632,5701.69,4.36144,0.08,1.22743,1.28148,0.204071,1.33474,0.13322799999999999,4.22452,0.0,0.0,0.0,Hipparcos,,"Fe=+.25, P=354 K=50 e=.58, Vogt 2002 HARPS",,0.055353999999999993,0.0,0.0,0.0,,-1.0,11757.1,-14140.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
22,113,85.0,8109.755851000082,100.50438722549006,2018-12-24 ,4256,1996-10-10 ,2011-09-07,rj131.1116,4256,0.0,4256.0,109432.0,31.4,0.0,3535.0, ,0.7513595277733273,1.785521111090978,-2.8153014837917,11.060805224650691,0.0,45.0,4.8943,1.0,47.0,7.876,2000.0,0.04543,-0.04904,-0.57307,8.03,1.0,6.306,5.868,5.741,K2,V,9981.95,42.7562,0.235,-4.96,9.60442,0.24219899999999997,1.10764,3.5298,2.62932,3.5,,,,,0.0,1.0,0.0,0.271436,4912.33,4.57125,0.06,1.54663,0.837146,0.021325599999999997,0.776446,0.776446,6.31671,0.0,0.316654,0.316654,Hipparcos,SK,HARPS ,,0.16675399999999999,0.0,0.0,0.0,,-1.0,10367.0,9460.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
23,46,28.0,8004.075710000005,207.21266422560439,2018-09-08 ,4307,1996-10-09 ,2007-12-27,rj49.2618,4307,0.0,4307.0,147432.0,0.0,0.0,3559.0, ,0.7579688612620036,-12.88080972247654,-16.31818773148546,5.239681575648455,0.0,45.0,28.6879,-12.0,52.0,50.915,2000.0,0.031389999999999994,-0.03225,-0.20568000000000003,6.15,0.61,4.995,4.774,4.621,G2,V,-9826.68,24.6562,0.146,-5.08,9.80692,0.0798805,0.23728000000000002,4.8781099999999995,4.01799,3.905,,,,,0.0,1.0,0.0,-0.21316300000000002,5750.67,3.9733199999999997,0.06,3.27724,1.06607,0.0265791,1.74833,1.74833,3.6339599999999996,0.0,3.0153,3.0153,Hipparcos,SK,HARPS,,0.0316211,0.0,0.0,0.0,list1 T8,-1.0,10366.0,-10349.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
24,67,42.0,8109.800952000078,100.4657902251929,2018-12-24 ,4747,1996-10-10 ,2006-01-12,rj15.513,4747,0.0,4747.0,166607.0,36.0,0.0,3850.0, ,0.824101472430759,-23.21248333295186,-26.09627804620396,1.51436379778004,0.0,49.0,26.7653,-23.0,12.0,44.94,2000.0,0.05309,0.51674,0.11952,7.17,0.77,5.812,5.432,5.304,G8,V,10871.1,25.8579,0.245,-4.728,9.3727,0.199996,0.77737,301.995,3.65675,6.13011,,,,,0.0,1.0,0.0,-0.21762199999999998,5333.0,4.5591099999999996,0.06,2.21271,0.8212309999999999,0.0275983,0.785992,0.785992,5.795059999999999,0.0,0.450747,0.450747,Hipparcos,SK,"Texp=60, P~40yr K~800 e~.74 Msini~60, Once per year!",,0.12133900000000002,0.0,0.0,0.0,,-1.0,10367.0,10399.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
25,29,10.0,7590.0287669999525,180.41541722556576,2018-10-05 ,5372,1997-12-24 ,2016-01-25,rj222.285,5372,0.0,5372.0,0.0,0.0,0.0,4393.0, ,0.9381576665242514,52.49123694419861,41.98313715206887,37.388794176192995,0.0,56.0,17.3676,52.0,29.0,28.453,2000.0,0.024390000000000002,0.20253,0.00174,7.52,0.64,6.383,6.126,6.062,G5,,1118.1,21.1314,0.171,-4.923,9.45369,0.138907,0.565538,7.4021,3.56946,3.77,,,,,0.0,1.0,0.0,0.20843299999999998,5876.68,4.4032599999999995,0.08,3.27319,1.1501299999999999,0.052087699999999994,1.12114,0.0422435,4.45606,0.0,0.0,0.0,Hipparcos,Lick Li,,,0.0385154,0.0,0.0,0.0,list1 T11,-1.0,10806.8,596.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
26,23,7.0,6197.094936999958,247.10790522536263,2018-07-30 ,5470,2001-08-11 ,2016-01-24,rj222.73,5470,0.0,5470.0,92167.0,0.0,0.0,4423.0,,0.9445048056708442,17.95984111150106,10.9697393286941,20.031272010963058,0.0,56.0,40.2173,17.0,57.0,35.428,2000.0,0.01475,0.09671,-0.0381,8.35,0.61,7.216,6.997,6.928,G0,,0.0,22.317,0.18,-4.866,9.72158,0.0652268,0.26876700000000003,166.261,4.04632,3.905,,,,,0.0,1.0,0.0,0.242031,5965.97,4.3169699999999995,0.08,1.43051,1.31234,0.1695,1.21719,0.11089500000000001,4.19396,0.0,0.0,0.0,Hipparcos,,"Fe=+0.18do bright, 2.1"" ",,0.0167743,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
27,21,9.0,6785.222118000034,210.24467022530735,2018-09-05 ,gl47,2000-02-07 ,2013-08-28,rj180.743,gl47,0.0,0.0,0.0,0.0,0.0,0.0,,1.022099999851651,61.366777777779426,49.014847000365314,45.19958832865291,1.0,1.0,19.56,61.0,22.0,0.4,2000.0,0.078,0.278,-0.739,10.7,1.39,0.0,0.0,0.0,M2,,7574.0,0.440554,1.031,-4.901,-17.1494,3.9776599999999998,6.894839999999999,10.0096,7.15937,68.6518,,,,,0.0,1.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1605,0.0,0.0,0.0,Keck,,GJ 47,,0.183025,0.0,0.0,0.0,,-1.0,11581.8,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
28,45,30.0,7674.086507000029,236.11029322538525,2018-08-10 ,gl48,1997-08-06 ,2011-12-08,rj138.611,gl48,0.0,0.0,0.0,48.0,0.0,4856.0, ,1.0422868050469292,71.67981611145868,56.854378153761395,56.3849022961564,1.0,2.0,32.2325,71.0,40.0,47.338,2000.0,0.12277,1.74558,-0.38082,9.96,1.46,6.301,5.698,5.448,M3,,1500.47,62.6986,0.91,-5.055,9.9196,1.96023,3.1130299999999997,5.5921400000000006,4.45001,3.82,,,,,0.0,1.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4055,0.0,0.0,0.0,Keck,log(Lx) < 27.6,"rk13.118, Huge PM, Keck Coordinates",,0.59541,0.0,0.0,0.0,,-1.0,10716.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
29,24,7.0,7697.083382000215,213.10516622522846,2018-09-02 ,gl49,1997-08-06 ,2010-08-25,rj97.1729,gl49,0.0,0.0,0.0,49.0,0.0,4872.0, ,1.0441295835706919,62.345044722027254,49.713954629823434,46.277279290964096,1.0,2.0,38.8665,62.0,20.0,42.161,2000.0,0.09944,0.73011,0.08922999999999999,9.56,1.5,6.23,5.581,5.371,M1.5,,-5965.52,35.2239,2.85,-4.611,9.16607,2.1924900000000003,3.37126,4.0304,3.6423699999999997,3.9,,,,,0.0,1.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54781,0.0,0.0,0.0,"Reid, Hawley, Gizis 1995",log(Lx) < 27.6,rk13.119,,0.12459200000000001,0.0,0.0,0.0,,-1.0,10667.1,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
30,23,13.0,6357.787842999678,86.40362122561783,2019-01-07 ,6558,2001-08-11 ,2012-06-23,rj152.954,6558,0.0,6558.0,129121.0,0.0,0.0,5189.0,,1.107144333521525,-0.7494505553775364,-7.219964310506478,15.01385289607461,1.0,6.0,25.7196,0.0,-44.0,58.022,2000.0,0.01356,0.06716,-0.036789999999999996,8.21,0.55,7.193,6.945,6.863,F8,,0.0,13.9691,0.162,-4.947,9.63295,0.0737564,0.30181199999999997,34.0372,5.242030000000001,4.175,,,,,0.0,1.0,0.0,0.261673,6086.22,4.259869999999999,0.08,6.17594,1.37268,0.173664,1.36004,0.10566099999999999,3.8713,0.0,0.0,0.0,Hipparcos,,Fe=+0.14,,0.00990302,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
31,64,16.0,7997.064044000115,213.19060322549194,2018-09-02 ,6734,1996-10-10 ,2009-09-08,rj76.1928,6734,0.0,6734.0,109694.0,0.0,0.0,5315.0, ,1.133240027957492,1.9930419445037841,-4.836396354436876,16.43356083825577,1.0,7.0,59.6641,1.0,59.0,34.951,2000.0,0.02153,0.1434,-0.43286,6.46,0.85,4.903,4.557,4.306,K0,IV,-93988.8,53.1562,0.145,-5.124,9.7554,0.0990987,0.389115,11.7109,3.06708,5.7,,,,,0.0,1.0,0.0,-0.408967,5067.06,3.8104199999999997,0.08,2.2239,1.0759100000000001,0.170036,3.08527,0.12634700000000001,3.12522,0.0,0.0,0.0,Hipparcos,Baliunas, ,,0.221162,0.0,0.0,0.0,,-1.0,10367.0,-94511.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
32,25,6.0,6268.010013999883,213.11152022564784,2018-09-02 ,6872b,2001-07-05 ,2013-08-28,rj180.738,6872b,0.0,0.0,22049.0,0.0,0.0,5476.0,B,1.16866105556488,51.74270194477505,40.2598362140864,39.31133563405732,1.0,10.0,7.1798,51.0,44.0,33.727,2000.0,0.0117,-0.07801,-0.01414,8.53,0.87,7.514,7.256,7.195,F8,,0.0,50.548,0.191,-4.95,9.795580000000001,0.07167810000000001,0.209294,138.66899999999998,6.84897,5.7,,,,,0.0,1.0,0.0,999.0,6333.15,0.0,0.0,6.30441,0.0,0.0,0.0,0.0,3.8709300000000004,0.0,0.0,0.0,Hipparcos,,"Li Diff, Do S",,0.0123024,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
33,21,9.0,6268.878773000091,212.23852522531524,2018-09-03 ,6872a,2001-07-05 ,2016-01-25,rj222.286,6872a,0.0,6872.0,22050.0,0.0,0.0,5480.0,A,1.1687457777394188,51.74668527815078,40.262901524215025,39.31482493244051,1.0,10.0,7.4848,51.0,44.0,48.067,2000.0,0.01321,-0.07751,-0.01139,8.06,0.41,7.174,7.0,6.939,F8,,0.0,2.77765,0.18,-4.832,9.4989,0.0872561,0.23347199999999999,26.0196,10.0093,4.4,,,,,0.0,1.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66451,0.0,0.0,0.0,Hipparcos,,"Li Diff, Do N",,0.0106396,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
34,21,7.0,7351.998576999642,213.18407922564074,2018-09-02 ,hip5643,1998-07-17 ,2016-01-24,rj222.76,hip5643,0.0,0.0,0.0,54.1,0.0,5643.0, ,1.208511194652981,-16.9989672226376,-22.74219596109591,9.78241667928128,1.0,12.0,30.6403,-16.0,59.0,56.282,2000.0,0.26905,1.20992,0.64688,12.1,1.85,30.0,30.0,30.0,M4.5,,28088.8,40.0671,4.816,-4.633,9.04959,9.19789,13.564,9.980830000000001,10.2662,3.9,,,,,0.0,1.0,0.0,999.0,4163.73,0.0,0.0,2.4264200000000002,0.0,0.0,0.0,0.0,14.2492,0.0,0.0,0.0,Henry, ,"GL54.1, dMe-Flare HARPS",,0.160216,0.0,0.0,0.0,,-1.0,11012.1,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
35,21,7.0,6242.997057000175,239.12754422519356,2018-08-07 ,8038,2001-07-04 ,2014-09-06,rj194.135,8038,0.0,8038.0,166958.0,0.0,0.0,6197.0,,1.324739860958523,-24.951208611064487,-30.63877263848323,7.677710424187152,1.0,19.0,29.0635,-24.0,57.0,4.351,2000.0,0.01888,-0.02255,-0.1226,8.41,0.66,7.181,6.879,6.799,G5,V,0.0,16.8386,0.243,-4.66,9.20144,0.20058099999999998,0.8571409999999999,10.4262,3.8229800000000003,8.26454,,,,,0.0,1.0,0.0,0.184864,5689.47,4.51291,0.08,0.0,1.08738,0.07100060000000001,1.0467,0.0651175,4.79001,0.0,0.0,0.0,Hipparcos,,Fe=+0.20,,0.0188479,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
36,77,47.0,8016.9728559996,193.2261552256532,2018-09-22 ,8389,1996-10-10 ,2008-01-27,rj50.219,8389,0.0,8389.0,147768.0,57.1,0.0,6456.0, ,1.38406647225221,-12.966068888770211,-20.075878818970498,14.02860421933591,1.0,23.0,2.6393,-12.0,57.0,57.848,2000.0,0.033089999999999994,0.46298999999999996,-0.026060000000000003,7.84,0.9,6.394,6.024,5.918,K0,IV,35168.9,46.297,0.175,-5.024,9.72495,0.09114689999999999,0.38708400000000004,6.9265,3.38256,3.5,,,,,0.0,1.0,0.0,0.470479,5281.0,4.47774,0.06,1.61819,0.965032,0.0249325,0.9343020000000001,0.9343020000000001,5.43848,0.0,0.612422,0.612422,Hipparcos,SK,HARPS,,0.148818,0.0,0.0,0.0,,-1.0,10367.0,34647.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
37,21,11.0,6263.944585000165,216.19723822548985,2018-08-30 ,8328,2001-07-06 ,2016-01-25,rj222.287,8328,0.0,8328.0,37167.0,0.0,0.0,6498.0,,1.3912619442409941,46.89063750002119,34.9576687603601,38.81844854399403,1.0,23.0,28.543,46.0,53.0,26.295,2000.0,0.01269,0.10597999999999999,-0.04405,8.29,0.65,7.055,6.817,6.763,G5,,0.0,34.1805,0.145,-5.097,9.93427,0.045224099999999996,0.231699,6.4646,3.9543699999999995,3.725,,,,,0.0,1.0,0.0,0.362394,5817.04,4.19192,0.08,2.18267,1.29935,0.189073,1.55949,0.123296,3.8073099999999998,0.0,0.0,0.0,Hipparcos,,Fe=+0.13,,0.0237701,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
38,35,26.0,7282.956902000122,67.53812722535804,2019-01-26 ,8574,1999-02-17 ,2009-10-30,rj78.498,8574,0.0,8574.0,74702.0,0.0,0.0,6643.0,,1.4201435555352109,28.56669333333356,18.16822301742121,30.54945922527925,1.0,25.0,12.5168,28.0,34.0,0.096,2000.0,0.02265,0.25259000000000004,-0.15859,7.12,0.577,6.048,5.823,5.783,F8,,19376.8,18.085,0.156,-4.991,9.78785,0.063947,0.186657,35.774,6.33116,4.0535,,,,,0.0,1.0,0.0,-0.00891622,6049.74,4.2047300000000005,0.08,4.52072,1.16524,0.07238639999999999,1.36788,0.0521832,3.89534,0.0,0.0,0.0,Hipparcos,,"ELODIE '01, P=228.8, K=76, e=0.40",,0.08993430000000001,0.0,0.0,0.0,,-1.0,11226.7,18886.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
39,43,7.0,7260.116302000359,511.3825932252221,2017-11-08 ,8648,1997-12-23 ,2016-01-24,rj222.77,8648,0.0,8648.0,0.0,0.0,0.0,6653.0, ,1.4222517220179243,1.460854166878594,-6.965646498188589,20.26540549004667,1.0,25.0,20.1062,1.0,27.0,39.075,2000.0,0.02535,0.06767999999999999,-0.0617,7.4,0.63,6.197,5.887,5.769,G5,,1445.23,24.2222,0.158,-4.996,9.75257,0.0676637,0.312273,14.3674,3.3337199999999996,3.815,,,,,0.0,1.0,0.0,0.16912,5790.39,4.34541,0.08,2.54373,1.11422,0.0600073,1.19945,0.0484243,4.4198900000000005,0.0,0.0,0.0,Hipparcos,Lick Li,,,0.00757685,0.0,0.0,0.0,,-1.0,10805.7,923.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
40,30,18.0,6204.1528509999625,239.12536122556776,2018-08-07 ,8765,2001-08-12 ,2010-09-27,rj100.745,8765,0.0,8765.0,129296.0,0.0,0.0,6712.0,,1.438668750127157,-4.6741094446182245,-12.743100532060131,18.155001836089603,1.0,26.0,19.2075,-4.0,40.0,26.794,2000.0,0.013309999999999999,-0.09702999999999999,-0.10380999999999999,8.15,0.690001,6.929,6.605,6.514,G5,,0.0,26.5042,0.188,-4.864,9.516169999999999,0.123117,0.384348,233.89,6.56262,4.0,,,,,0.0,1.0,0.0,0.190968,5590.11,4.23455,0.08,2.70411,1.19832,0.278057,1.7528,0.145406,3.77089,0.0,0.0,0.0,Hipparcos,,"Fe=+0.20, P>1yr K>500, Once per year!",,0.034739400000000004,0.0,0.0,0.0,,-1.0,0.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
